Date,Open,High,Low,Close,Volume
2014-01-02,23.71153323,23.80948154,23.36057576,23.69897586,1199668
2014-01-03,23.50990455,23.7286344,23.07912304,23.13471453,2690361
2014-01-06,22.98566997,23.28397515,22.75746279,23.05410577,1664265
2014-01-07,22.9050185,23.20312802,22.83787785,23.09441015,2761792
2014-01-08,22.74371555,23.16270445,22.63684019,23.05410577,2127415
2014-01-09,22.94534423,23.12228088,22.67704773,22.7719751,2250997
2014-01-10,22.86469276,23.16270445,22.75746279,23.05410577,752479
2014-01-13,23.22762439,23.32439872,22.75746279,23.01380138,1402490
2014-01-14,22.78404129,23.08185731,22.71725526,22.85258386,1451666
2014-01-15,23.02599571,23.08185731,22.55642513,22.69136634,2487995
2014-01-16,22.98566997,23.04143375,22.5162176,22.73167072,2230351
2014-01-17,22.70338981,22.92016304,22.5162176,22.65106196,2973918
2014-01-20,22.62273834,22.83931591,22.39559501,22.53014882,1393312
2014-01-21,22.70338981,22.92016304,22.5162176,22.7719751,615078
2014-01-22,22.66306407,23.04143375,22.59663266,22.7719751,1017051
2014-01-23,22.94534423,23.24355159,22.59663266,22.81227948,1543677
2014-01-24,22.70338981,22.83931591,22.43580254,22.5704532,2187500
2014-01-27,22.17915523,22.5967745,22.11414229,22.48984444,3615548
2014-01-28,22.54208686,22.5967745,21.99351969,22.08680063,4902909
2014-01-29,22.21948097,22.51592736,22.15434982,22.36893129,3117544
2014-01-30,22.01785229,22.39465666,21.7522745,22.08680063,4297282
2014-02-04,21.69524639,22.19253882,21.63165191,21.80466996,3854671
2014-02-05,21.85654934,22.11169168,21.55123685,21.60314806,3207128
2014-02-06,21.41296623,22.07126811,21.35019919,21.7240612,2014495
2014-02-07,21.61459492,22.19253882,21.55123685,21.96588749,2740104
2014-02-10,21.89687508,21.94999741,21.55123685,21.76436558,3056888
2014-02-11,21.89687508,21.99042098,21.63165191,21.80466996,2066729
2014-02-12,21.89687508,22.39465666,21.7522745,22.20771377,3629405
2014-02-13,22.34045818,22.39465666,21.7522745,21.96588749,2849099
2014-02-14,22.1388295,22.23296239,21.8728971,22.00619187,1625539
2014-02-17,22.1388295,22.27338595,21.99351969,22.16740939,1978935
2014-02-18,22.05817802,22.51592736,21.95331216,22.44954005,2344746
2014-02-19,22.42110965,22.63719807,22.19455735,22.53014882,2670775
2014-02-20,22.38078392,22.5967745,22.19455735,22.28832253,2753972
2014-02-21,22.54208686,22.5967745,22.19455735,22.32862691,1537783
2014-02-24,22.38078392,22.43508023,22.07393475,22.24801815,1614052
2014-02-25,22.34045818,22.43508023,21.79248203,21.88527872,3459887
2014-02-26,22.05817802,22.5967745,21.95331216,22.32862691,2450754
2014-02-27,22.42110965,22.87973947,22.15434982,22.73167072,2437648
2014-02-28,22.70338981,22.87973947,22.39559501,22.7719751,1611676
2014-03-03,22.5824126,22.63719807,22.31517994,22.40923567,1344624
2014-03-04,22.42110965,22.92016304,22.35538747,22.73167072,2074373
2014-03-05,22.9050185,22.96058661,22.19455735,22.32862691,1677004
2014-03-06,22.30013244,22.5967745,22.11414229,22.16740939,2167877
2014-03-07,22.34045818,22.79889234,22.19455735,22.65106196,1781131
2014-03-10,22.62273834,22.79889234,22.19455735,22.44954005,2262608
2014-03-11,22.30013244,22.63719807,22.23476488,22.53014882,1374221
2014-03-12,22.5824126,22.75846877,22.43580254,22.48984444,3342548
2014-03-13,22.66306407,22.79889234,22.39559501,22.5704532,2763191
2014-03-14,22.74371555,22.79889234,22.27497241,22.36893129,4449984
2014-03-17,22.34045818,22.5967745,22.27497241,22.40923567,1888213
2014-03-18,22.46143539,22.5967745,22.31517994,22.40923567,1715096
2014-03-19,22.38078392,22.51592736,22.23476488,22.44954005,1768761
2014-03-20,22.50176113,22.55635093,22.07393475,22.24801815,2118585
2014-03-21,22.30013244,22.63719807,22.07393475,22.40923567,2228570
2014-03-24,22.62273834,22.67762163,22.27497241,22.53014882,1982303
2014-03-25,22.54208686,22.79889234,22.31517994,22.65106196,1482042
